"PPTBTC" 1518829620000 0.0029095
"CMTBTC" 1518829620000 1.914e-05
"XLMBTC" 1518829620000 4.423e-05
"CNDBTC" 1518829620000 1.776e-05
"LENDBTC" 1518829620000 1.26e-05
"WABIBTC" 1518829620000 0.00019689
"TNBBTC" 1518829620000 7.85e-06
"WAVESBTC" 1518829620000 0.0007566
"GTOBTC" 1518829620000 5.642e-05
"ICXBTC" 1518829620000 0.0004775
"OSTBTC" 1518829620000 3.277e-05
"ELFBTC" 1518829620000 0.0001377
"AIONBTC" 1518829620000 0.000332
"NEBLBTC" 1518829620000 0.0017644
"BRDBTC" 1518829620000 0.00010088
"EDOBTC" 1518829620000 0.0002722
"WINGSBTC" 1518829620000 7.886e-05
"NAVBTC" 1518829620000 0.0002014
"LUNBTC" 1518829620000 0.0020641
"TRIGBTC" 1518829620000 0.0002165
"APPCBTC" 1518829620000 9.422e-05
"VIBEBTC" 1518829620000 5.524e-05
"RLCBTC" 1518829620000 0.0001412
"INSBTC" 1518829620000 0.000295
"PIVXBTC" 1518829620000 0.0006201
"IOSTBTC" 1518829620000 4.32e-06
"CHATBTC" 1518829620000 2.497e-05
"STEEMBTC" 1518829620000 0.0004249
"NANOBTC" 1518829620000 0.0009312
"VIABTC" 1518829620000 0.0003538
"BLZBTC" 1518829620000 6.6e-05
"AEBTC" 1518829620000 0.0002576
"RPXBTC" 1518829620000 2.517e-05
"ETHBTC" 1518829620000 0.092479
"LTCBTC" 1518829620000 0.022402
"BNBBTC" 1518829620000 0.0011019
"NEOBTC" 1518829620000 0.012924
"BCCBTC" 1518829620000 0.150813
"GASBTC" 1518829680000 0.004546
"HSRBTC" 1518829620000 0.001299
"MCOBTC" 1518829620000 0.00091
"WTCBTC" 1518829620000 0.0026409
"LRCBTC" 1518829680000 6.996e-05
"QTUMBTC" 1518829680000 0.003171
"YOYOBTC" 1518829680000 1.647e-05
"OMGBTC" 1518829680000 0.001756
"ZRXBTC" 1518829680000 0.00012347
"STRATBTC" 1518829680000 0.000933
"SNGLSBTC" 1518829680000 1.405e-05
"BQXBTC" 1518829680000 0.00040775
"KNCBTC" 1518829680000 0.0002824
"FUNBTC" 1518829680000 5.85e-06
"SNMBTC" 1518829680000 2.308e-05
"IOTABTC" 1518829680000 0.00020757
"LINKBTC" 1518829680000 6.699e-05
"XVGBTC" 1518829680000 6.87e-06
"CTRBTC" 1518829680000 9.624e-05
"SALTBTC" 1518829680000 0.000525
"MDABTC" 1518829680000 0.00014544
"MTLBTC" 1518829680000 0.000433
"SUBBTC" 1518829680000 7.431e-05
"EOSBTC" 1518829680000 0.00096426
"SNTBTC" 1518829680000 2.155e-05
"ETCBTC" 1518829680000 0.003388
"MTHBTC" 1518829680000 1.735e-05
"ENGBTC" 1518829680000 0.000331
"DNTBTC" 1518829680000 1.053e-05
"ZECBTC" 1518829680000 0.047121
"BNTBTC" 1518829680000 0.00055005
"ASTBTC" 1518829680000 5.874e-05
"DASHBTC" 1518829680000 0.068323
"OAXBTC" 1518829680000 9.105e-05
"ICNBTC" 1518829680000 0.00017816
"BTGBTC" 1518829680000 0.013664
"EVXBTC" 1518829680000 0.0001987
"REQBTC" 1518829680000 3.319e-05
"VIBBTC" 1518829680000 2.865e-05
"TRXBTC" 1518829680000 5.11e-06
"POWRBTC" 1518829680000 8.141e-05
"ARKBTC" 1518829680000 0.000485
"XRPBTC" 1518829680000 0.00010882
"MODBTC" 1518829680000 0.0003685
"ENJBTC" 1518829680000 1.932e-05
"STORJBTC" 1518829680000 0.00011699
"VENBTC" 1518829680000 0.00055852
"KMDBTC" 1518829680000 0.0005324
"RCNBTC" 1518829680000 1.886e-05
"NULSBTC" 1518829680000 0.00030908
"RDNBTC" 1518829680000 0.00030373
"XMRBTC" 1518829680000 0.029137
"DLTBTC" 1518829740000 4.426e-05
"AMBBTC" 1518829740000 5.918e-05
"BATBTC" 1518829740000 4.25e-05
"BCPTBTC" 1518829740000 5.92e-05
"ARNBTC" 1518829740000 0.00019438
"GVTBTC" 1518829740000 0.0020471
"CDTBTC" 1518829740000 9e-06
"GXSBTC" 1518829740000 0.0004875
"POEBTC" 1518829740000 8.12e-06
"QSPBTC" 1518829740000 3.106e-05
"BTSBTC" 1518829740000 2.668e-05
"XZCBTC" 1518829740000 0.005983
"LSKBTC" 1518829740000 0.003144
"TNTBTC" 1518829740000 1.603e-05
"FUELBTC" 1518829740000 1.43e-05
"MANABTC" 1518829740000 1.333e-05
"BCDBTC" 1518829740000 0.004397
"DGDBTC" 1518829740000 0.02396
"ADXBTC" 1518829740000 0.00014309
"ADABTC" 1518829740000 3.83e-05
"PPTBTC" 1518829740000 0.0029205
"CMTBTC" 1518829740000 1.903e-05
"XLMBTC" 1518829740000 4.423e-05
"CNDBTC" 1518829740000 1.775e-05
"LENDBTC" 1518829740000 1.261e-05
"WABIBTC" 1518829740000 0.0001967
"TNBBTC" 1518829740000 7.82e-06
"WAVESBTC" 1518829740000 0.0007525
"GTOBTC" 1518829740000 5.647e-05
"ICXBTC" 1518829740000 0.0004772
"OSTBTC" 1518829740000 3.266e-05
"ELFBTC" 1518829740000 0.00013751
"AIONBTC" 1518829740000 0.0003324
"NEBLBTC" 1518829740000 0.0017657
"BRDBTC" 1518829740000 0.00010089
"EDOBTC" 1518829740000 0.0002696
"WINGSBTC" 1518829740000 7.886e-05
"NAVBTC" 1518829740000 0.0002014
"LUNBTC" 1518829740000 0.0020806
"TRIGBTC" 1518829740000 0.0002178
"APPCBTC" 1518829800000 9.446e-05
"VIBEBTC" 1518829800000 5.508e-05
"RLCBTC" 1518829740000 0.0001411
"INSBTC" 1518829800000 0.0002944
"PIVXBTC" 1518829800000 0.000624
"IOSTBTC" 1518829800000 4.32e-06
"CHATBTC" 1518829800000 2.496e-05
"STEEMBTC" 1518829800000 0.0004246
"NANOBTC" 1518829800000 0.0009294
"VIABTC" 1518829800000 0.0003537
"BLZBTC" 1518829800000 6.595e-05
"AEBTC" 1518829800000 0.0002585
"RPXBTC" 1518829800000 2.54e-05
"ETHBTC" 1518829800000 0.092374
"LTCBTC" 1518829800000 0.022357
"BNBBTC" 1518829800000 0.0011013
"NEOBTC" 1518829800000 0.012959
"BCCBTC" 1518829800000 0.150116
"GASBTC" 1518829800000 0.004546
"HSRBTC" 1518829800000 0.001297
"MCOBTC" 1518829800000 0.00091
"WTCBTC" 1518829800000 0.002637
"LRCBTC" 1518829800000 7.033e-05
"QTUMBTC" 1518829800000 0.003169
"YOYOBTC" 1518829800000 1.647e-05
"OMGBTC" 1518829800000 0.001759
"ZRXBTC" 1518829800000 0.00012329
"STRATBTC" 1518829800000 0.000933
"SNGLSBTC" 1518829800000 1.402e-05
"BQXBTC" 1518829800000 0.00040775
"KNCBTC" 1518829800000 0.00028241
"FUNBTC" 1518829800000 5.86e-06
"SNMBTC" 1518829800000 2.3e-05
"IOTABTC" 1518829800000 0.00020711
"LINKBTC" 1518829800000 6.624e-05
"XVGBTC" 1518829800000 6.93e-06
"CTRBTC" 1518829800000 9.629e-05
"SALTBTC" 1518829800000 0.000524
"MDABTC" 1518829800000 0.00014544
"MTLBTC" 1518829800000 0.000444
"SUBBTC" 1518829800000 7.43e-05
"EOSBTC" 1518829800000 0.000964
"SNTBTC" 1518829800000 2.151e-05
"ETCBTC" 1518829800000 0.003383
"MTHBTC" 1518829800000 1.74e-05
"ENGBTC" 1518829800000 0.00033108
"DNTBTC" 1518829800000 1.047e-05
"ZECBTC" 1518829800000 0.047149
"BNTBTC" 1518829800000 0.00055005
"ASTBTC" 1518829800000 5.874e-05
"DASHBTC" 1518829800000 0.068499
"OAXBTC" 1518829860000 9.108e-05
"ICNBTC" 1518829860000 0.000178
"BTGBTC" 1518829860000 0.013651
"EVXBTC" 1518829860000 0.00019617
"REQBTC" 1518829860000 3.319e-05
"VIBBTC" 1518829860000 2.873e-05
"TRXBTC" 1518829860000 5.09e-06
"POWRBTC" 1518829860000 8.141e-05
"ARKBTC" 1518829860000 0.0004774
"XRPBTC" 1518829860000 0.00010874
"MODBTC" 1518829860000 0.0003678
"ENJBTC" 1518829860000 1.935e-05
"STORJBTC" 1518829860000 0.00011699
"VENBTC" 1518829860000 0.00055839
"KMDBTC" 1518829860000 0.0005346
"RCNBTC" 1518829860000 1.893e-05
"NULSBTC" 1518829860000 0.00030909
"RDNBTC" 1518829860000 0.00030373
"XMRBTC" 1518829860000 0.029137
"DLTBTC" 1518829860000 4.431e-05
"AMBBTC" 1518829860000 5.906e-05
"BATBTC" 1518829860000 4.258e-05
"BCPTBTC" 1518829860000 5.827e-05
"ARNBTC" 1518829860000 0.00019537
"GVTBTC" 1518829860000 0.0020501
"CDTBTC" 1518829860000 8.96e-06
"GXSBTC" 1518829860000 0.000488
"POEBTC" 1518829860000 8.11e-06
"QSPBTC" 1518829860000 3.109e-05
"BTSBTC" 1518829860000 2.67e-05
"XZCBTC" 1518829860000 0.00598
"LSKBTC" 1518829860000 0.00315
"TNTBTC" 1518829860000 1.616e-05
"FUELBTC" 1518829860000 1.428e-05
"MANABTC" 1518829860000 1.331e-05
"BCDBTC" 1518829860000 0.004403
"DGDBTC" 1518829860000 0.02396
"ADXBTC" 1518829860000 0.00014304
"ADABTC" 1518829860000 3.83e-05
"PPTBTC" 1518829860000 0.0028891
"CMTBTC" 1518829860000 1.903e-05
"XLMBTC" 1518829860000 4.419e-05
"CNDBTC" 1518829860000 1.775e-05
"LENDBTC" 1518829920000 1.262e-05
"WABIBTC" 1518829860000 0.0001967
"TNBBTC" 1518829860000 7.82e-06
"WAVESBTC" 1518829860000 0.0007555
"GTOBTC" 1518829920000 5.627e-05
"ICXBTC" 1518829920000 0.0004782
"OSTBTC" 1518829920000 3.27e-05
"ELFBTC" 1518829920000 0.0001377
"AIONBTC" 1518829920000 0.0003283
"NEBLBTC" 1518829920000 0.0017629
"BRDBTC" 1518829920000 0.00010088
"EDOBTC" 1518829920000 0.0002712
"WINGSBTC" 1518829920000 7.885e-05
"NAVBTC" 1518829920000 0.0002008
"LUNBTC" 1518829920000 0.0020806
"TRIGBTC" 1518829920000 0.0002175
"APPCBTC" 1518829920000 9.567e-05
"VIBEBTC" 1518829920000 5.507e-05
"RLCBTC" 1518829920000 0.0001416
"INSBTC" 1518829920000 0.0002945
"PIVXBTC" 1518829920000 0.000624
"IOSTBTC" 1518829920000 4.32e-06
"CHATBTC" 1518829920000 2.499e-05
"STEEMBTC" 1518829920000 0.0004293
"NANOBTC" 1518829920000 0.000927
"VIABTC" 1518829920000 0.0003537
"BLZBTC" 1518829920000 6.551e-05
"AEBTC" 1518829920000 0.0002576
"RPXBTC" 1518829920000 2.548e-05
